"subj","key","value","quest","vign","cond","norm","knowledge","outcome"
"R_Z3iaM83FxKdnKz7","RAT14.MIB","5","Rationaliity","14","MIB","Moral","Ignorance","Bad Outcome"
"R_22DhPx3Bg9eSZ1X","RAT14.MIB","1","Rationaliity","14","MIB","Moral","Ignorance","Bad Outcome"
"R_3Ge8Mw7q22SmTYJ","RAT14.MIB","2","Rationaliity","14","MIB","Moral","Ignorance","Bad Outcome"
"R_w1yiYligPGlVtMR","RAT14.MIB","2","Rationaliity","14","MIB","Moral","Ignorance","Bad Outcome"
"R_3IWhbP0bgUtdAHa","RAT14.MIB","3","Rationaliity","14","MIB","Moral","Ignorance","Bad Outcome"
"R_3hbCIAeeJzdgmjJ","RAT14.MIB","4","Rationaliity","14","MIB","Moral","Ignorance","Bad Outcome"
"R_2tySeP3a0nvlDMn","MOR14.RKG","6","Morality","14","RKG","Rational","Knowledge","Good Outcome"
"R_3irFzIpUee1oyIw","MOR14.RKG","1","Morality","14","RKG","Rational","Knowledge","Good Outcome"
"R_3kAQU2kSpWeSWAs","MOR14.RKG","1","Morality","14","RKG","Rational","Knowledge","Good Outcome"
"R_ddtrIMnLNIrCHbX","MOR14.RKG","7","Morality","14","RKG","Rational","Knowledge","Good Outcome"
"R_bdg5rZAzgE1TOMh","MOR14.RKG","1","Morality","14","RKG","Rational","Knowledge","Good Outcome"
"R_1f9IaKdI0gZxQ3m","MOR14.RKG","1","Morality","14","RKG","Rational","Knowledge","Good Outcome"
"R_O9l03sKDyYPQR1L","MOR14.RKG","1","Morality","14","RKG","Rational","Knowledge","Good Outcome"
"R_27eRaPtZVEaHpMy","MOR14.RKG","1","Morality","14","RKG","Rational","Knowledge","Good Outcome"
"R_2EjjvYLoRIIqCBq","MOR14.RKG","1","Morality","14","RKG","Rational","Knowledge","Good Outcome"
"R_3Jruot2HTrZQbGh","MOR14.RKG","3","Morality","14","RKG","Rational","Knowledge","Good Outcome"
"R_3ML4GVcEDgjLCNv","MOR14.RKG","1","Morality","14","RKG","Rational","Knowledge","Good Outcome"
"R_1jfW2S5n2k71h1f","MOR14.RKG","1","Morality","14","RKG","Rational","Knowledge","Good Outcome"
"R_ClWAQE2QWEXK665","MOR14.RKG","1","Morality","14","RKG","Rational","Knowledge","Good Outcome"
"R_DACCM9pOMf2C9l7","MOR14.RKG","1","Morality","14","RKG","Rational","Knowledge","Good Outcome"
"R_129EicnzW5N4gT2","MOR14.RKG","1","Morality","14","RKG","Rational","Knowledge","Good Outcome"
"R_1hZpo9MgTVK15uZ","MOR14.RKG","7","Morality","14","RKG","Rational","Knowledge","Good Outcome"
"R_1rNABCQLfGsabgC","MOR14.RKG","1","Morality","14","RKG","Rational","Knowledge","Good Outcome"
"R_3qqfC3A0Yin144U","MOR14.RKG","1","Morality","14","RKG","Rational","Knowledge","Good Outcome"
"R_3RflkQJbqZ9BSFA","MOR14.RKG","1","Morality","14","RKG","Rational","Knowledge","Good Outcome"
"R_12Eh3iGCcCjMa1a","MOR14.RKG","1","Morality","14","RKG","Rational","Knowledge","Good Outcome"
"R_2xKtmkxYUNToyYr","MOR14.RKG","1","Morality","14","RKG","Rational","Knowledge","Good Outcome"
"R_3pc2SajQMwMp0iD","MOR14.RKG","1","Morality","14","RKG","Rational","Knowledge","Good Outcome"
"R_vTd8rCHIaU7oJTr","MOR14.RKG","2","Morality","14","RKG","Rational","Knowledge","Good Outcome"
"R_2tySeP3a0nvlDMn","RAT14.RKG","6","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_3irFzIpUee1oyIw","RAT14.RKG","4","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_3kAQU2kSpWeSWAs","RAT14.RKG","1","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_ddtrIMnLNIrCHbX","RAT14.RKG","1","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_bdg5rZAzgE1TOMh","RAT14.RKG","1","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_1f9IaKdI0gZxQ3m","RAT14.RKG","5","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_O9l03sKDyYPQR1L","RAT14.RKG","5","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_27eRaPtZVEaHpMy","RAT14.RKG","1","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_2EjjvYLoRIIqCBq","RAT14.RKG","1","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_3Jruot2HTrZQbGh","RAT14.RKG","3","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_3ML4GVcEDgjLCNv","RAT14.RKG","1","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_1jfW2S5n2k71h1f","RAT14.RKG","1","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_ClWAQE2QWEXK665","RAT14.RKG","1","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_DACCM9pOMf2C9l7","RAT14.RKG","4","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_129EicnzW5N4gT2","RAT14.RKG","5","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_1hZpo9MgTVK15uZ","RAT14.RKG","7","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_1rNABCQLfGsabgC","RAT14.RKG","3","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_3qqfC3A0Yin144U","RAT14.RKG","1","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_3RflkQJbqZ9BSFA","RAT14.RKG","2","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_2TGl5rAxFg4Ja9n","RAT14.RKG","7","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_12Eh3iGCcCjMa1a","RAT14.RKG","5","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_2xKtmkxYUNToyYr","RAT14.RKG","3","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_3pc2SajQMwMp0iD","RAT14.RKG","1","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_vTd8rCHIaU7oJTr","RAT14.RKG","6","Rationaliity","14","RKG","Rational","Knowledge","Good Outcome"
"R_2Ytin91h8nvssDV","MOR14.RIG","5","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_DdZydKsZFZ7vRkd","MOR14.RIG","1","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_51rz3Nw8MT2Atfr","MOR14.RIG","1","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_yQ5aBury4JVYJY5","MOR14.RIG","1","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_3O6PqNPMCugLmgh","MOR14.RIG","1","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_DSqMywX85A4m4wN","MOR14.RIG","1","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_1eG110VDhIh6duq","MOR14.RIG","1","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_31SGa7E11qtYGmd","MOR14.RIG","1","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_1pAI15UyGZ5zq21","MOR14.RIG","1","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_becyCsTdXEcUuU9","MOR14.RIG","1","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_3lQv6eHNRtQbYl7","MOR14.RIG","1","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_2dLOdsJqKhVH80Q","MOR14.RIG","1","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_PMuEbnPTxf87rYR","MOR14.RIG","1","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_3dFIeuNX3GKX936","MOR14.RIG","1","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_3hgRQu2g3Pz7B5B","MOR14.RIG","1","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_3NOQ3IKgQO0M7m2","MOR14.RIG","1","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_1qW17ExgKE43t1L","MOR14.RIG","4","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_1gGE1y5MAA9R7XL","MOR14.RIG","1","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_1dpjiMmu9NBeCCN","MOR14.RIG","1","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_Y3URb6BAYWwxw8F","MOR14.RIG","1","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_2q4odT6h4hmmx0T","MOR14.RIG","1","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_1ig7ZAwQVlqA8k6","MOR14.RIG","1","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_1DGAWWMOjztPDSV","MOR14.RIG","1","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_29vl5hKOgc7nM6t","MOR14.RIG","1","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_3m9Ie9DPPLj7XEO","MOR14.RIG","1","Morality","14","RIG","Rational","Ignorance","Good Outcome"
"R_2Ytin91h8nvssDV","RAT14.RIG","5","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_DdZydKsZFZ7vRkd","RAT14.RIG","1","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_51rz3Nw8MT2Atfr","RAT14.RIG","1","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_yQ5aBury4JVYJY5","RAT14.RIG","1","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_3O6PqNPMCugLmgh","RAT14.RIG","2","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_DSqMywX85A4m4wN","RAT14.RIG","3","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_1eG110VDhIh6duq","RAT14.RIG","2","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_31SGa7E11qtYGmd","RAT14.RIG","3","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_1pAI15UyGZ5zq21","RAT14.RIG","1","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_becyCsTdXEcUuU9","RAT14.RIG","1","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_3lQv6eHNRtQbYl7","RAT14.RIG","1","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_2dLOdsJqKhVH80Q","RAT14.RIG","1","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_PMuEbnPTxf87rYR","RAT14.RIG","5","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_3dFIeuNX3GKX936","RAT14.RIG","5","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_3hgRQu2g3Pz7B5B","RAT14.RIG","1","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_3NOQ3IKgQO0M7m2","RAT14.RIG","3","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_1qW17ExgKE43t1L","RAT14.RIG","4","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_1gGE1y5MAA9R7XL","RAT14.RIG","1","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_1dpjiMmu9NBeCCN","RAT14.RIG","1","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_Y3URb6BAYWwxw8F","RAT14.RIG","1","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_2q4odT6h4hmmx0T","RAT14.RIG","2","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_1ig7ZAwQVlqA8k6","RAT14.RIG","2","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_1n6LaBHx5MNpBYY","RAT14.RIG","1","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_1DGAWWMOjztPDSV","RAT14.RIG","1","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_29vl5hKOgc7nM6t","RAT14.RIG","1","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_3m9Ie9DPPLj7XEO","RAT14.RIG","1","Rationaliity","14","RIG","Rational","Ignorance","Good Outcome"
"R_2ALtH8EmiEgNXpb","MOR14.MKG","4","Morality","14","MKG","Moral","Knowledge","Good Outcome"
"R_3sslnUcV4zywwDd","MOR14.MKG","7","Morality","14","MKG","Moral","Knowledge","Good Outcome"
"R_1JOXv2iKeD2CTH6","MOR14.MKG","4","Morality","14","MKG","Moral","Knowledge","Good Outcome"
"R_2P7n2kkR8AWqwbA","MOR14.MKG","4","Morality","14","MKG","Moral","Knowledge","Good Outcome"
"R_UGUiTpKFBX58nqV","MOR14.MKG","4","Morality","14","MKG","Moral","Knowledge","Good Outcome"
"R_3F1YRwgzM61Qw4H","MOR14.MKG","3","Morality","14","MKG","Moral","Knowledge","Good Outcome"
"R_1OHqE9UmAFBJb5B","MOR14.MKG","5","Morality","14","MKG","Moral","Knowledge","Good Outcome"
"R_3knNEnfwNgELtrq","MOR14.MKG","5","Morality","14","MKG","Moral","Knowledge","Good Outcome"
"R_3lrehgvkjdSEPDj","MOR14.MKG","7","Morality","14","MKG","Moral","Knowledge","Good Outcome"
"R_XsNe3Zd1DVl1Dq1","MOR14.MKG","1","Morality","14","MKG","Moral","Knowledge","Good Outcome"
"R_2wRFEXEXwSLe24f","MOR14.MKG","2","Morality","14","MKG","Moral","Knowledge","Good Outcome"
"R_20NV06kFNyxmdFA","MOR14.MKG","5","Morality","14","MKG","Moral","Knowledge","Good Outcome"
"R_2ygslxE9KKB0U5t","MOR14.MKG","4","Morality","14","MKG","Moral","Knowledge","Good Outcome"
"R_1BRbkIKchPFswGs","MOR14.MKG","5","Morality","14","MKG","Moral","Knowledge","Good Outcome"
"R_1eFPnIDqZ5wkA2i","MOR14.MKG","4","Morality","14","MKG","Moral","Knowledge","Good Outcome"
"R_12FH9deST9sEEEp","MOR14.MKG","2","Morality","14","MKG","Moral","Knowledge","Good Outcome"
"R_2c1T9PYxBKcBRzv","MOR14.MKG","4","Morality","14","MKG","Moral","Knowledge","Good Outcome"
"R_1prGWKRTFrK96cC","MOR14.MKG","6","Morality","14","MKG","Moral","Knowledge","Good Outcome"
"R_3oWU5TTzkXOT60i","MOR14.MKG","4","Morality","14","MKG","Moral","Knowledge","Good Outcome"
"R_27wHjTGw5QIVd3S","MOR14.MKG","6","Morality","14","MKG","Moral","Knowledge","Good Outcome"
"R_2RVrFXsvvbJz0Fb","MOR14.MKG","5","Morality","14","MKG","Moral","Knowledge","Good Outcome"
"R_2rDypkftVvoLaqc","MOR14.MKG","7","Morality","14","MKG","Moral","Knowledge","Good Outcome"
"R_1GTFKbJ96SZThf1","MOR14.MKG","7","Morality","14","MKG","Moral","Knowledge","Good Outcome"
"R_2ALtH8EmiEgNXpb","RAT14.MKG","6","Rationaliity","14","MKG","Moral","Knowledge","Good Outcome"
"R_3sslnUcV4zywwDd","RAT14.MKG","7","Rationaliity","14","MKG","Moral","Knowledge","Good Outcome"
"R_1JOXv2iKeD2CTH6","RAT14.MKG","5","Rationaliity","14","MKG","Moral","Knowledge","Good Outcome"
"R_2P7n2kkR8AWqwbA","RAT14.MKG","3","Rationaliity","14","MKG","Moral","Knowledge","Good Outcome"
"R_UGUiTpKFBX58nqV","RAT14.MKG","4","Rationaliity","14","MKG","Moral","Knowledge","Good Outcome"
"R_3F1YRwgzM61Qw4H","RAT14.MKG","3","Rationaliity","14","MKG","Moral","Knowledge","Good Outcome"
"R_1OHqE9UmAFBJb5B","RAT14.MKG","5","Rationaliity","14","MKG","Moral","Knowledge","Good Outcome"
"R_3knNEnfwNgELtrq","RAT14.MKG","3","Rationaliity","14","MKG","Moral","Knowledge","Good Outcome"
"R_3lrehgvkjdSEPDj","RAT14.MKG","7","Rationaliity","14","MKG","Moral","Knowledge","Good Outcome"
"R_XsNe3Zd1DVl1Dq1","RAT14.MKG","1","Rationaliity","14","MKG","Moral","Knowledge","Good Outcome"
"R_2wRFEXEXwSLe24f","RAT14.MKG","2","Rationaliity","14","MKG","Moral","Knowledge","Good Outcome"
"R_20NV06kFNyxmdFA","RAT14.MKG","5","Rationaliity","14","MKG","Moral","Knowledge","Good Outcome"
"R_2ygslxE9KKB0U5t","RAT14.MKG","6","Rationaliity","14","MKG","Moral","Knowledge","Good Outcome"
"R_1BRbkIKchPFswGs","RAT14.MKG","6","Rationaliity","14","MKG","Moral","Knowledge","Good Outcome"
"R_1eFPnIDqZ5wkA2i","RAT14.MKG","6","Rationaliity","14","MKG","Moral","Knowledge","Good Outcome"
"R_12FH9deST9sEEEp","RAT14.MKG","2","Rationaliity","14","MKG","Moral","Knowledge","Good Outcome"
"R_2c1T9PYxBKcBRzv","RAT14.MKG","5","Rationaliity","14","MKG","Moral","Knowledge","Good Outcome"
"R_1prGWKRTFrK96cC","RAT14.MKG","6","Rationaliity","14","MKG","Moral","Knowledge","Good Outcome"
"R_3oWU5TTzkXOT60i","RAT14.MKG","5","Rationaliity","14","MKG","Moral","Knowledge","Good Outcome"
"R_27wHjTGw5QIVd3S","RAT14.MKG","7","Rationaliity","14","MKG","Moral","Knowledge","Good Outcome"
"R_2RVrFXsvvbJz0Fb","RAT14.MKG","6","Rationaliity","14","MKG","Moral","Knowledge","Good Outcome"
"R_2rDypkftVvoLaqc","RAT14.MKG","4","Rationaliity","14","MKG","Moral","Knowledge","Good Outcome"
"R_1GTFKbJ96SZThf1","RAT14.MKG","6","Rationaliity","14","MKG","Moral","Knowledge","Good Outcome"
"R_0vU5wieIFCrPRIZ","MOR14.MIG","1","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_1owpLqAhomJbqLA","MOR14.MIG","2","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_w7NViULEpgQxUgp","MOR14.MIG","3","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_1f3H1Spo60suIcB","MOR14.MIG","1","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_1jTIkuunUX6Tldu","MOR14.MIG","4","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_3hsEcL8K61hnh9l","MOR14.MIG","1","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_11YiJHgplnC6tFv","MOR14.MIG","1","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_2AYi3BxnEZfqpZK","MOR14.MIG","1","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_2rjxr15Kg7PYtwv","MOR14.MIG","1","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_2dyzltpiZ1UPAWU","MOR14.MIG","1","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_3Etd67tIHFIwR1n","MOR14.MIG","7","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_3OoVv24Xf5rxDmf","MOR14.MIG","1","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_DePtS0yjSvFotVv","MOR14.MIG","1","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_2Vrym3e2jMG6h2B","MOR14.MIG","1","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_1eznzuf8TaZZj8v","MOR14.MIG","4","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_1M5TRrMrb71j0vv","MOR14.MIG","2","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_1Nb78sivVT7t6j4","MOR14.MIG","6","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_7OFtXJlSTRWI8fL","MOR14.MIG","2","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_25MdM1HSJrETCFT","MOR14.MIG","5","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_33kkkhLBam1S6pm","MOR14.MIG","1","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_2CeVYP92B8J9CBa","MOR14.MIG","3","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_3FJanM7CPcs2uDz","MOR14.MIG","1","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_27dPUMh2YsN8tL8","MOR14.MIG","1","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_1I6IiMnHYC4bc9o","MOR14.MIG","1","Morality","14","MIG","Moral","Ignorance","Good Outcome"
"R_0vU5wieIFCrPRIZ","RAT14.MIG","3","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_1owpLqAhomJbqLA","RAT14.MIG","3","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_w7NViULEpgQxUgp","RAT14.MIG","2","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_1f3H1Spo60suIcB","RAT14.MIG","1","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_1jTIkuunUX6Tldu","RAT14.MIG","5","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_3hsEcL8K61hnh9l","RAT14.MIG","7","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_11YiJHgplnC6tFv","RAT14.MIG","3","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_2AYi3BxnEZfqpZK","RAT14.MIG","1","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_2rjxr15Kg7PYtwv","RAT14.MIG","1","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_2dyzltpiZ1UPAWU","RAT14.MIG","7","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_3Etd67tIHFIwR1n","RAT14.MIG","7","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_3OoVv24Xf5rxDmf","RAT14.MIG","1","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_DePtS0yjSvFotVv","RAT14.MIG","1","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_2Vrym3e2jMG6h2B","RAT14.MIG","4","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_1eznzuf8TaZZj8v","RAT14.MIG","3","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_1M5TRrMrb71j0vv","RAT14.MIG","2","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_1Nb78sivVT7t6j4","RAT14.MIG","2","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_7OFtXJlSTRWI8fL","RAT14.MIG","4","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_25MdM1HSJrETCFT","RAT14.MIG","5","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_33kkkhLBam1S6pm","RAT14.MIG","7","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_2CeVYP92B8J9CBa","RAT14.MIG","3","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_3FJanM7CPcs2uDz","RAT14.MIG","1","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_27dPUMh2YsN8tL8","RAT14.MIG","1","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_1I6IiMnHYC4bc9o","RAT14.MIG","3","Rationaliity","14","MIG","Moral","Ignorance","Good Outcome"
"R_2BaE06eFVQCbqBt","MOR15.RKB","3","Morality","15","RKB","Rational","Knowledge","Bad Outcome"
"R_1GNckx8iR0MyB53","MOR15.RKB","6","Morality","15","RKB","Rational","Knowledge","Bad Outcome"
"R_3gYMp48vyvxcl3v","MOR15.RKB","2","Morality","15","RKB","Rational","Knowledge","Bad Outcome"
"R_3kAQU2kSpWeSWAs","MOR15.RKB","1","Morality","15","RKB","Rational","Knowledge","Bad Outcome"
"R_3Gj34JHw1lpXmi9","MOR15.RKB","6","Morality","15","RKB","Rational","Knowledge","Bad Outcome"
"R_yNJqQLUiI0ZYfpn","MOR15.RKB","4","Morality","15","RKB","Rational","Knowledge","Bad Outcome"
"R_3fIXTvdzh8oxV1L","MOR15.RKB","4","Morality","15","RKB","Rational","Knowledge","Bad Outcome"
"R_bdg5rZAzgE1TOMh","MOR15.RKB","1","Morality","15","RKB","Rational","Knowledge","Bad Outcome"
"R_O9l03sKDyYPQR1L","MOR15.RKB","3","Morality","15","RKB","Rational","Knowledge","Bad Outcome"
"R_8oXnAAFcxaK83vz","MOR15.RKB","3","Morality","15","RKB","Rational","Knowledge","Bad Outcome"
"R_3rJmHS6AcVh0mA5","MOR15.RKB","6","Morality","15","RKB","Rational","Knowledge","Bad Outcome"
"R_3Jruot2HTrZQbGh","MOR15.RKB","5","Morality","15","RKB","Rational","Knowledge","Bad Outcome"
"R_1K9ENKGtHpJ9WqV","MOR15.RKB","6","Morality","15","RKB","Rational","Knowledge","Bad Outcome"
"R_07YMsQv4tVac8MN","MOR15.RKB","2","Morality","15","RKB","Rational","Knowledge","Bad Outcome"
"R_1rNABCQLfGsabgC","MOR15.RKB","3","Morality","15","RKB","Rational","Knowledge","Bad Outcome"
"R_2tqURiLTFn9WlHP","MOR15.RKB","6","Morality","15","RKB","Rational","Knowledge","Bad Outcome"
"R_xbICNVUV6i3EwSd","MOR15.RKB","3","Morality","15","RKB","Rational","Knowledge","Bad Outcome"
"R_3RflkQJbqZ9BSFA","MOR15.RKB","3","Morality","15","RKB","Rational","Knowledge","Bad Outcome"
"R_1dpjiMmu9NBeCCN","MOR15.RKB","2","Morality","15","RKB","Rational","Knowledge","Bad Outcome"
"R_3oWU5TTzkXOT60i","MOR15.RKB","1","Morality","15","RKB","Rational","Knowledge","Bad Outcome"
"R_3FJanM7CPcs2uDz","MOR15.RKB","1","Morality","15","RKB","Rational","Knowledge","Bad Outcome"
"R_3Ge8Mw7q22SmTYJ","MOR15.RKB","5","Morality","15","RKB","Rational","Knowledge","Bad Outcome"
"R_3hbCIAeeJzdgmjJ","MOR15.RKB","4","Morality","15","RKB","Rational","Knowledge","Bad Outcome"
"R_2BaE06eFVQCbqBt","RAT15.RKB","6","Rationaliity","15","RKB","Rational","Knowledge","Bad Outcome"
"R_1GNckx8iR0MyB53","RAT15.RKB","5","Rationaliity","15","RKB","Rational","Knowledge","Bad Outcome"
"R_3gYMp48vyvxcl3v","RAT15.RKB","7","Rationaliity","15","RKB","Rational","Knowledge","Bad Outcome"
"R_3kAQU2kSpWeSWAs","RAT15.RKB","5","Rationaliity","15","RKB","Rational","Knowledge","Bad Outcome"
"R_3Gj34JHw1lpXmi9","RAT15.RKB","5","Rationaliity","15","RKB","Rational","Knowledge","Bad Outcome"
"R_yNJqQLUiI0ZYfpn","RAT15.RKB","4","Rationaliity","15","RKB","Rational","Knowledge","Bad Outcome"
"R_3fIXTvdzh8oxV1L","RAT15.RKB","6","Rationaliity","15","RKB","Rational","Knowledge","Bad Outcome"
"R_bdg5rZAzgE1TOMh","RAT15.RKB","7","Rationaliity","15","RKB","Rational","Knowledge","Bad Outcome"
"R_O9l03sKDyYPQR1L","RAT15.RKB","7","Rationaliity","15","RKB","Rational","Knowledge","Bad Outcome"
